scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1206_2014,life,ライフ,1,Hint-Pot,ストリートビューで生前の父の姿を偶然発見　4年前に84歳で死去　奇跡の“再会”にネット「守られている」「私も探した」,https://news.yahoo.co.jp/articles/cf60672ef3b096ec4d1a890a16094cc8bc1f6125,12/6(水) 10:12
2023_1206_2014,life,ライフ,2,ハフポスト日本版,清掃員は「神ごみ」と呼んでいる…ゴミ袋の出し方とは？「目から鱗」「人の優しさを感じる」と話題,https://news.yahoo.co.jp/articles/371f5a3ccaa75f172e3ef7c225d3eb0d81066988,12/6(水) 9:32
2023_1206_2014,life,ライフ,3,まいどなニュース,夢だったオープンまで1時間半、ワイン200本も店も全て焼けてなくなった　岡山の繁華街火災1年、ワインバー店主の軌跡,https://news.yahoo.co.jp/articles/db19684aefa63981330e5900536a00013e9ef398,12/6(水) 6:55
2023_1206_2014,life,ライフ,4,kufura,「洗面所に置いたら便利になったもの」トップ5！ちょっとしたことで日々の動作が効率的に,https://news.yahoo.co.jp/articles/39fb2be7e45796481691715aa5830671973c7d10,12/5(火) 22:10
2023_1206_2014,life,ライフ,5,ねとらぼ,赤ちゃんが「ママ」と呼んだ先に居たのは……　娘が勘違いした“まさかの存在”に「きょういち笑いました」,https://news.yahoo.co.jp/articles/e6122620a4a65e3d1222eff5109e235d841f4a40,12/6(水) 19:15
2023_1206_2014,life,ライフ,6,BuzzFeed Japan,天使←→悪魔。表情の落差があまりに激しい猫ちゃんのギャップにSNS大ウケ。「変わり方がギズモ」「会社の上司みたい」,https://news.yahoo.co.jp/articles/8a97fc812ad11de43081d053b73a9e6d1c0c3293,12/6(水) 17:30
2023_1206_2014,life,ライフ,7,ファイナンシャルフィールド,エアコンの「電気代」と灯油ストーブの「灯油代」、1ヶ月でいくらかかる？,https://news.yahoo.co.jp/articles/0253e189c0ab42aa854a9baf1ef1f0676fb55c8f,12/4(月) 13:30
2023_1206_2014,life,ライフ,8,LIMO,「うわ…水に浸かってるよ…」入浴中の飼い主を見た猫が…あまりにも辛辣な眼差しに1万いいね,https://news.yahoo.co.jp/articles/94dba12981da929567236848c500aa88c6c2aa52,12/6(水) 19:07
2023_1206_2014,life,ライフ,9,BuzzFeed Japan,【ユニクロ】はいた瞬間から暖かい。今なら1000円オフで買える「楽ちんパンツ」上品デザインでオンオフ着回せます！,https://news.yahoo.co.jp/articles/42a5c3693c4e2a84dccbc422377dd99010d838e9,12/4(月) 12:35
2023_1206_2014,life,ライフ,10,LIMO,富裕層は日本にもいる？元銀行員が見た「お金が貯まる人」「お金が逃げていく人」の違い3つ,https://news.yahoo.co.jp/articles/a6871e3f5195ecc1a5fb241d4c4800b5b32b1255,12/6(水) 17:52
