scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1206_1616,life,ライフ,1,Hint-Pot,ストリートビューで生前の父の姿を偶然発見　4年前に84歳で死去　奇跡の“再会”にネット「守られている」「私も探した」,https://news.yahoo.co.jp/articles/cf60672ef3b096ec4d1a890a16094cc8bc1f6125,12/6(水) 10:12
2023_1206_1616,life,ライフ,2,よろず～ニュース,「飯だと思われたんだろう」海でアクスタを手に撮影→鳥に取られる瞬間をとらえた”奇跡の一枚”が話題,https://news.yahoo.co.jp/articles/c64216a2092ad9bf689c2092f44a96e02e5e0f12,12/6(水) 15:00
2023_1206_1616,life,ライフ,3,kufura,「洗面所に置いたら便利になったもの」トップ5！ちょっとしたことで日々の動作が効率的に,https://news.yahoo.co.jp/articles/39fb2be7e45796481691715aa5830671973c7d10,12/5(火) 22:10
2023_1206_1616,life,ライフ,4,ハフポスト日本版,清掃員は「神ごみ」と呼んでいる…ゴミ袋の出し方とは？「目から鱗」「人の優しさを感じる」と話題,https://news.yahoo.co.jp/articles/371f5a3ccaa75f172e3ef7c225d3eb0d81066988,12/6(水) 9:32
2023_1206_1616,life,ライフ,5,まいどなニュース,夢だったオープンまで1時間半、ワイン200本も店も全て焼けてなくなった　岡山の繁華街火災1年、ワインバー店主の軌跡,https://news.yahoo.co.jp/articles/db19684aefa63981330e5900536a00013e9ef398,12/6(水) 6:55
2023_1206_1616,life,ライフ,6,ファイナンシャルフィールド,クレカ加盟店でランチをしたら「ランチではクレカ払いを受け付けていない」と言われました。これって違法ですよね？,https://news.yahoo.co.jp/articles/c646b4d0aa5510368a4cfc78aa76d9f5c46692b6,12/6(水) 11:30
2023_1206_1616,life,ライフ,7,ファイナンシャルフィールド,エアコンの「電気代」と灯油ストーブの「灯油代」、1ヶ月でいくらかかる？,https://news.yahoo.co.jp/articles/0253e189c0ab42aa854a9baf1ef1f0676fb55c8f,12/4(月) 13:30
2023_1206_1616,life,ライフ,8,日刊ゲンダイDIGITAL,自民が断ち切れない旧統一教会との“ズブズブすぎる”関係 党中枢と教団トップ面会が常態化,https://news.yahoo.co.jp/articles/53d5686b3c53adc6c56b98b3e3560245d008f8b0,12/6(水) 13:50
2023_1206_1616,life,ライフ,9,BuzzFeed Japan,【ユニクロ】はいた瞬間から暖かい。今なら1000円オフで買える「楽ちんパンツ」上品デザインでオンオフ着回せます！,https://news.yahoo.co.jp/articles/42a5c3693c4e2a84dccbc422377dd99010d838e9,12/4(月) 12:35
2023_1206_1616,life,ライフ,10,ファイナンシャルフィールド,始業は9時からですが、上司に「朝礼は8時50分から」と言われています。1日10分ではありますが、これって「タダ働き」ではありませんか？ 残業代の対象になるのでしょうか？,https://news.yahoo.co.jp/articles/4d8e45e594113de03e4884d6bbdb9575e9215d01,11/30(木) 11:20
