scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_2225,world,国際,1,朝鮮日報日本語版,「ハマスは性的暴行中に乳房を切り落とした」　音楽フェス生存者たちが衝撃証言,https://news.yahoo.co.jp/articles/6f559b972e1beade77e62c3fe36ffd5207e7a83c,12/7(木) 10:15
2023_1207_2225,world,国際,2,BBC News,兵士の数も武器の数もロシア軍に劣る……「地獄」の前線、ウクライナ兵がBBCに証言,https://news.yahoo.co.jp/articles/fbedd185f893fc4593f43ba62b4125703a30f742,12/7(木) 20:08
2023_1207_2225,world,国際,3,夕刊フジ,恐ろしい〝ロシア化〟の真実　占領下「刑務所かパスポート取得か選べ」と脅された　ウクライナ通貨を下着に隠して脱出,https://news.yahoo.co.jp/articles/77ff3f0020799a77b718df832b00de30cb6b423e,12/7(木) 17:00
2023_1207_2225,world,国際,4,中央日報日本語版,教え子の女子中学生に性的暴行の教師…中国、死刑宣告直後に処刑,https://news.yahoo.co.jp/articles/fa4aca95dafbce9bc92d9c4ca123659a1ed6044d,12/6(水) 14:43
2023_1207_2225,world,国際,5,共同通信,ウクライナ軍陣地、ネズミ大発生　食料に被害、前線にネコ送り駆除,https://news.yahoo.co.jp/articles/1bbc5fcbbc76527803537beb871741b4b6d3c2b9,12/7(木) 17:49
2023_1207_2225,world,国際,6,KOREA WAVE,韓国で夫婦喧嘩、腹立ちまぎれに6カ月の娘を15階から投げた母親,https://news.yahoo.co.jp/articles/898b6888774b1b82a188d58102adf217ee8cb0b4,12/7(木) 19:03
2023_1207_2225,world,国際,7,FNNプライムオンライン,【仏教界大激怒】ハメを外す僧侶…SNSに拡散されたAIフェイク画像が物議　作成者は懲役5年の可能性も　タイ,https://news.yahoo.co.jp/articles/a349150b618be7763729e57a3a188bb8fa1082c9,12/7(木) 20:32
2023_1207_2225,world,国際,8,夕刊フジ,倒産続出〝ＥＶバブル〟終焉の中国　販売わずか５３６台、給料支給できない企業も…メーカーに在庫の山、荒々しい淘汰の波,https://news.yahoo.co.jp/articles/466cafd03ea0fb706aa9e58ec82293ce0beafccb,12/4(月) 17:00
2023_1207_2225,world,国際,9,時事通信,インド、異例のイスラエル支持　背景にヒンズー教右派の共感も,https://news.yahoo.co.jp/articles/8839bf1d4a9ab839ef0de42b1cfc85a9e344f923,12/7(木) 20:33
2023_1207_2225,world,国際,10,中央日報日本語版,「男女問わず性的暴行したハマス…性犯罪暴露恐れ女性の解放拒否」,https://news.yahoo.co.jp/articles/c0759e710b6565858e7a724fc7cd425a789a0d24,12/5(火) 16:54
2023_1207_2225,world,国際,11,共同通信,中国入りは「賭けで恐怖だった」　周庭氏、カナダで心境,https://news.yahoo.co.jp/articles/d027ac9ff3e442ab8ee154c7a225da69ac862d1c,12/6(水) 18:43
2023_1207_2225,world,国際,12,ＡＦＰ＝時事,寒さ、ネズミ、泥から雪へ…ウクライナ軍、前線で迎える2度目の冬,https://news.yahoo.co.jp/articles/4d85bff2d9d3cd3501eb6c7772e3097425c8f112,12/3(日) 9:03
2023_1207_2225,world,国際,13,TBS NEWS DIG Powered by JNN,中国「一帯一路」イタリア離脱を批判,https://news.yahoo.co.jp/articles/186d280353cd31c11afe1f3fb120b19d0a0bafb3,12/7(木) 18:24
2023_1207_2225,world,国際,14,中央日報日本語版,「子ども３人産んだら大学無料」　韓国より出生率の高い日本の太っ腹政策,https://news.yahoo.co.jp/articles/371f17bba08ca2e6b93f92c88bc151b33f6690da,12/7(木) 15:52
2023_1207_2225,world,国際,15,ハフポスト日本版,生放送でキャスターが中指立てる。すぐにニュースを読み始めるも動画が拡散「内輪の冗談だった」と謝罪（イギリス）,https://news.yahoo.co.jp/articles/b6f2f260f01cd8c0dec055f4fc7a90079176b8aa,12/7(木) 19:20
2023_1207_2225,world,国際,16,読売新聞オンライン,国家反逆罪に問われたウクライナ元国会議員、逃れたロシアで暗殺される…親露派の殺害相次ぐ,https://news.yahoo.co.jp/articles/8cb2ac3ecd20d4cdc8db6a9b6f16e0e1ac529653,12/7(木) 17:38
2023_1207_2225,world,国際,17,ABEMA TIMES,233mからのバンジー直後に日本人死亡 原因は「気圧差」？,https://news.yahoo.co.jp/articles/a6207029e5206377c94561907b98147288ca9d3d,12/6(水) 8:01
2023_1207_2225,world,国際,18,ロイター,セーシェルで非常事態宣言、爆発と洪水で大きな被害,https://news.yahoo.co.jp/articles/980ce476612d3f5a16052599558c1914cc2a758a,12/7(木) 19:58
2023_1207_2225,world,国際,19,共同通信,「ロシアの第2防衛線突破した」　ウクライナ国防相、反攻を強調,https://news.yahoo.co.jp/articles/ca8b3eca03ae2e786e825697f5fa8c9e75002beb,12/7(木) 8:14
2023_1207_2225,world,国際,20,BBC News,イタリア、「一帯一路」構想からの離脱を中国に通知,https://news.yahoo.co.jp/articles/63250df52001673f4ec4d142e04038bea682754e,12/7(木) 16:34
2023_1207_2225,world,国際,21,ハフポスト日本版,テイラー・スウィフトの収益策が緻密すぎ。ファンからも「資本主義の女王」と批判されるその方法とは,https://news.yahoo.co.jp/articles/99f5df08a92f78d8e658909f6842c52b648fe6e8,12/6(水) 10:17
2023_1207_2225,world,国際,22,CNN.co.jp,マクドナルドの新コンセプト店「コスマックス」週内オープン、スタバに対抗,https://news.yahoo.co.jp/articles/4bd990e50c0d83e7dead283e029366ab620bf8c7,12/7(木) 12:39
2023_1207_2225,world,国際,23,CGTN Japanese,旅客機「C919」と「ARJ21」 香港で初披露,https://news.yahoo.co.jp/articles/9daae5565e23db200e065b2b09b53f3e8d8e89f8,12/7(木) 21:17
2023_1207_2225,world,国際,24,ＡＦＰ＝時事,14歳少女、学校で散弾銃発砲後に自殺 同級生1人死亡、5人負傷 ロシア,https://news.yahoo.co.jp/articles/7530955bfea3979898fe7c0c58032a770e192646,12/7(木) 20:04
2023_1207_2225,world,国際,25,読売テレビ,【独自解説】北朝鮮に“新星女将軍”誕生⁉娘・ジュエ氏が最高指導者“象徴ペアルック”で軍視察　一方、1万人の前で涙した金正恩総書記は「健康状態があまり良くない」？,https://news.yahoo.co.jp/articles/fa46646f20afd3de178351e6a9fac35f56a5af54,12/6(水) 14:30
2023_1207_2225,world,国際,26,中央日報日本語版,キーウ市長「ゼレンスキー、徐々に独裁化…失政により失脚の可能性」公開批判,https://news.yahoo.co.jp/articles/ae0796faafb853fb7b61fcf74569e4bae9a1713e,12/4(月) 13:44
2023_1207_2225,world,国際,27,BBC News,香港は「恐怖に満ちた場所」に……民主活動家の周庭氏がBBCに語る,https://news.yahoo.co.jp/articles/3219f1eb515bb1323e3406caa0c69500621c4f65,12/7(木) 20:36
2023_1207_2225,world,国際,28,朝鮮日報日本語版,不妊症と診断された後に生まれた子ども、自閉スペクトラム症を発症するリスク高い,https://news.yahoo.co.jp/articles/80a47cf7abf39f4ec2a8560000a6f4e30b297f7d,12/6(水) 23:30
2023_1207_2225,world,国際,29,ニッポン放送,周庭氏の亡命　「運動を続けずに逃げてしまった」という中国当局のシナリオ通りに,https://news.yahoo.co.jp/articles/10384547327a8459638ff9e8d91cabf7dcf951be,12/5(火) 17:30
2023_1207_2225,world,国際,30,中央日報日本語版,米タイム誌「２０２３今年の人」…習近平・プーチンをおさえた３３歳の米国女歌手,https://news.yahoo.co.jp/articles/76e7f7ffb7894d3b171756a5ac85f67968e2ec2a,12/7(木) 9:54
2023_1207_2225,world,国際,31,The News Lens Japan,「従順」一転しシンガポール世論激化 イスラエル・ハマス戦闘で政府が支援集会を禁止,https://news.yahoo.co.jp/articles/16c4d7afc093b8a9a81962653345a39a62c16a0d,12/7(木) 12:28
2023_1207_2225,world,国際,32,朝日新聞デジタル,ガザ、続く激しい攻撃　最大規模のキャンプ爆撃で100人死亡か,https://news.yahoo.co.jp/articles/605cbc2625ba564d4eb366169ec738db747d89f9,12/7(木) 21:04
2023_1207_2225,world,国際,33,中央日報日本語版,４キロ離れたロシア指揮官に命中…ウクライナを興奮させた「狙撃新記録」,https://news.yahoo.co.jp/articles/32df889d34a88eae73cd78293f508f25c7937349,12/6(水) 7:37
2023_1207_2225,world,国際,34,中央日報日本語版,トコジラミ、２匹流入後１２０日が過ぎれば３０００匹に…「完全駆除は不可」＝韓国,https://news.yahoo.co.jp/articles/af6c38ebf48920bf806f1176d29092dff36bd3ec,12/6(水) 13:17
2023_1207_2225,world,国際,35,ハフポスト日本版,「作って捨てるは終わり」。売れ残った服の廃棄を禁止へ。他の製品にも広がる可能性【EU】,https://news.yahoo.co.jp/articles/6b214f48abbf1d40be38e5b9a3dd53974a1dcb25,12/6(水) 18:31
2023_1207_2225,world,国際,36,The News Lens Japan,中国〝謎の肺炎〟で「当局が事実を隠ぺい」と米誌…抗生物質効かずまん延、病院ひっ迫も,https://news.yahoo.co.jp/articles/d74490b11b7deeea57e09ac3b5768f7dadb5c854,12/4(月) 11:57
